repo_name,commit_num,commit,code_slice,ground_truth,prediction
SharPyShell,4,bd5d0,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,4,bd5d0,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,4,bd5d0,NEW@<body>@modules_net_portscan.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,4,bd5d0,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,4,bd5d0,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,4,bd5d0,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,4,bd5d0,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,4,bd5d0,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,4,bd5d0,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,5,0ba50,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,NEW@<body>@modules_inject_shellcode.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,6,f101d,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,NEW@<body>@modules_inject_dll_reflective.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,6,f101d,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,6,f101d,NEW@<body>@modules_privesc_juicy_potato.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,6,f101d,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,NEW@<body>@modules_invoke_ps_module.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,7,a618b,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,NEW@<body>@modules_upload.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,7,a618b,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,NEW@<body>@modules_invoke_ps_module_as.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,7,a618b,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,NEW@<body>@modules_net_portscan.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,7,a618b,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,NEW@<body>@modules_privesc_powerup.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,7,a618b,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,NEW@<body>@modules_mimikatz.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,7,a618b,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,7,a618b,NEW@<body>@modules_lateral_psexec.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,7,a618b,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,8,e59c2,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,NEW@<body>@modules_lateral_wmi.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,9,45ce4,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,NEW@<body>@core_SharPyShellPrompt.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,9,45ce4,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,NEW@<body>@modules_net_portscan.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,9,45ce4,NEW@<body>@modules_privesc_powerup.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,9,45ce4,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,NEW@<body>@modules_mimikatz.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,9,45ce4,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,9,45ce4,NEW@<body>@modules_lateral_psexec.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,9,45ce4,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,10,eb697,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,NEW@<body>@modules_inject_dll_reflective.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,11,6524f,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,11,6524f,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,12,0592d,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,NEW@<body>@modules_privesc_juicy_potato.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,13,8f7af,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,13,8f7af,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,NEW@<body>@modules_invoke_ps_module.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,14,2209e,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,NEW@<body>@modules_invoke_ps_module_as.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,14,2209e,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,NEW@<body>@modules_net_portscan.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,14,2209e,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,NEW@<body>@modules_privesc_powerup.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,14,2209e,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,NEW@<body>@modules_mimikatz.py_slice.py,Full Attack Chain,Full Attack Chain
SharPyShell,14,2209e,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,14,2209e,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,15,b5429,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,16,6576e,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,17,7b1db,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_inject_dll_reflective.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,18,ecd41,<body>@modules_inject_shellcode.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,NEW@<body>@modules_inject_shellcode.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,19,041af,<body>@modules_invoke_ps_module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@modules_privesc_juicy_potato.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@core_Module.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@modules_upload.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@modules_download.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,NEW@<body>@modules_inject_dll_reflective.py_slice.py,Core Attack Chain,Core Attack Chain
SharPyShell,19,041af,<body>@modules_lateral_wmi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@modules_net_portscan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@core_Generate.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@core_SharPyShellPrompt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@modules_lateral_psexec.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@modules_mimikatz.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,NEW@<module>@utils_gzip_utils.py_slice.py,Benign,Benign
SharPyShell,19,041af,<body>@modules_invoke_ps_module_as.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<module>@SharPyShell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
SharPyShell,19,041af,<body>@modules_privesc_powerup.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
